longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
610.7784328025607,0.09148366069073703,0.09511801491884106,0.1859167138432666,0.22640258814216815,0.22944422148639626,0.08930637568753252
610.512013289575,0.09007073710875556,0.09742339730023447,0.18697187188044784,0.22841934451992832,0.22665904919191185,0.09008971221769004
610.2455937765892,0.09165200659724569,0.10137109549078123,0.18628567116171418,0.2309645423227055,0.22648868480134626,0.09013879482128635
609.9791742636036,0.0878957551990939,0.10217637545136496,0.18273767728846,0.22664129491396898,0.22776514615783514,0.0905178790333942
609.7127547506178,0.08396836150661406,0.10267883819698043,0.1847003124132724,0.23253172827330287,0.2307248140111401,0.09181457369474547
609.4463352376322,0.08160477372277793,0.10490550711915148,0.18093872114229645,0.22922621717365885,0.2284595400026847,0.09559345709557321
609.1799157246464,0.07475184807337439,0.1076648485865861,0.17726908627278495,0.2237538027274235,0.23109502703320609,0.09517168436547749
608.9134962116608,0.07423450287094718,0.1057560636458785,0.17258979914843098,0.22425543328458053,0.23037712908618496,0.09414601695222201
608.647076698675,0.07258659737163022,0.11034009721950645,0.1707627485815296,0.2242575508278274,0.2364517478701287,0.09552046068929247
608.3806571856894,0.07153116156173434,0.10814350402151904,0.17118030254940667,0.22115714222942162,0.2395087971168971,0.09504912948469876
608.1142376727037,0.0726984707084925,0.10680643676099748,0.16587685355209214,0.21849149980419683,0.2359044577708781,0.0952034373903219
607.847818159718,0.07109008204272253,0.10765443287921328,0.1626408010912309,0.21583198707825324,0.2316009709513304,0.094968015863845
607.5813986467323,0.07136593347624294,0.10991827826806794,0.1603750138143307,0.20876748804854725,0.22957625673239368,0.09264342181976262
607.3149791337466,0.07225538529815444,0.11087100741727068,0.15682376269864415,0.20972466704533632,0.22633002358894816,0.09265821840741452
