longueur,spectre 0,spectre 1,spectre 2
644.0731416929709,0.03136919736983067,0.07296348990362549,0.22474741539293172
643.6676442249984,0.03440216004064631,0.07297601788785016,0.2291203722704012
643.2621467570259,0.035632898851430554,0.07370668505590933,0.2276585281079406
642.8566492890534,0.03353403234869297,0.08016873374434103,0.22257979865082642
642.4511518210809,0.03707768054171291,0.07863793330885487,0.22596145247664107
642.0456543531084,0.03280182913989425,0.076212802340591,0.22163815859231117
641.6401568851358,0.03594857377080066,0.0736943200049277,0.21917426210291216
641.2346594171632,0.04050451575644731,0.07680724010209942,0.2232808275894676
640.8291619491907,0.03906510635892832,0.06880838757217564,0.2172542622903171
640.4236644812182,0.039062703993466244,0.06463561037529006,0.2146781625642566
640.0181670132457,0.04035462586386187,0.06859992895113891,0.21688930676576845
639.6126695452731,0.04102260657326423,0.06699308937777178,0.2152534203589131
639.2071720773006,0.04372092228947396,0.07202790252590556,0.21201935906030356
638.8016746093281,0.04335173272988102,0.07523806341007826,0.21531738810310297
638.3961771413556,0.041580182785676656,0.07292549946960634,0.2136875594955496
637.990679673383,0.04096052427807177,0.07302645722261443,0.21205481408334498
637.5851822054105,0.0400189907058695,0.07443541692068509,0.21284752465777115
637.179684737438,0.0387416213981936,0.06980719254988821,0.21188195843739885
636.7741872694654,0.0389226778758977,0.07169786515837209,0.20993981677947102
636.3686898014929,0.03957213382437369,0.07351284310553985,0.2030997714180201
635.9631923335204,0.039705887695636426,0.07116288784521986,0.21021971443374596
635.5576948655479,0.03786932337068835,0.06561275791308196,0.20964111283312123
635.1521973975754,0.039448267651468985,0.06998372248966146,0.21568542530640966
634.7466999296028,0.037539354623258886,0.06690666007870644,0.21530711637030736
634.3412024616302,0.03521380689559028,0.06774898896625237,0.207394887387965
633.9357049936577,0.03535252345118223,0.06645541387360891,0.2160981133216942
633.5302075256852,0.03483118757908825,0.06687520693665469,0.20537826295174247
633.1247100577127,0.03442495736826702,0.06476321622327107,0.20890255509758549
632.7192125897402,0.03113029607452303,0.06258893937827256,0.19811780016930658
632.3137151217677,0.03189633890666759,0.05628237805683456,0.2037223828885564
631.9082176537951,0.02839806665208146,0.06431239522585747,0.20695914334562443
631.5027201858226,0.02962528385410757,0.05726106919633718,0.19769490820426724
631.0972227178501,0.03062997824642942,0.053829739257065495,0.19826758882261586
630.6917252498775,0.02845947053352553,0.05257032425086628,0.19639336693108703
630.286227781905,0.029794372366574694,0.052753374359912626,0.19818969078233986
629.8807303139324,0.028158396844115856,0.049104890521234505,0.18665606328990214
629.4752328459599,0.029571042445961333,0.04851145821959587,0.19331201496124775
629.0697353779874,0.02822570147867533,0.04745815448731829,0.19063335974255416
628.6642379100149,0.02746784768333554,0.036129548913335,0.1821435380735703
628.2587404420424,0.025011892620955007,0.03937343144136461,0.17772115105799485
627.8532429740699,0.02581255129825607,0.03516246233098117,0.18054628498646783
