longitude	latitude	temperature moyenne
-74.041207854	43.1544	-4.44444444444
-81.0022566659	32.03639	13.3333333333
-70.8065634821	37.77972	0.0
-60.9076399822	40.1962	-5.55555555556
-69.618516855	41.78611	-5.55555555556
-62.9653684744	34.79167	3.33333333333
-93.9526471851	45.51139	-5.55555555556
-70.4055075015	32.3347	7.22222222222
-71.3910903561	35.0564	6.11111111111
-65.4657563964	40.82028	-7.77777777778
-77.9500518281	26.18389	20.0
-71.5505543775	44.63806	-4.44444444444
-97.4810702989	42.3811	2.22222222222
-58.9183858167	41.50917	-8.88888888889
-68.5516787512	32.29972	7.22222222222
-63.4019349505	39.64278	-6.66666666667
-66.8212878472	39.59361	-6.66666666667
-77.7790921168	43.7743	2.22222222222
-76.7004489153	39.1346	6.11111111111
-97.0531196401	41.3325	0.555555555556
-56.6758377303	42.93333	-13.8888888889
-63.7192048848	25.7905	16.1111111111
-74.0601927995	45.06194	-1.66666666667
-67.747305733	40.23417	-8.88888888889
-59.5544171896	39.3667	-6.11111111111
-73.7153062354	42.11056	-2.77777777778
-75.0487665962	39.1208	7.77777777778
-69.7392493663	42.955	-6.66666666667
-68.4161502001	43.17111	-5.55555555556
-70.5423609527	35.593	3.33333333333
-75.6552772913	35.65667	7.77777777778
-63.9791074391	28.1011	10.0
-75.9897629931	34.8822	9.44444444444
-89.6621526531	38.41667	5.0
-71.8169862298	41.46528	-2.77777777778
-91.747347038	47.45694	-11.6666666667
-84.0022350534	46.4266	-3.33333333333
-54.497424328	45.6477	-17.7777777778
-73.0206381171	32.5155	8.33333333333
-57.778162529	41.50972	-9.44444444444
-97.6886829346	45.19472	1.66666666667
-65.8987924501	40.61611	-11.1111111111
-70.0099097919	30.68833	9.44444444444
-95.9564831849	37.6241	7.22222222222
-80.3455108373	48.2552	-3.88888888889
-57.5675430842	44.2035	-20.0
-61.8691842306	39.4019	-3.33333333333
-60.8189113446	34.73361	5.0
-96.6663598867	36.58806	8.88888888889
-69.4975146035	34.7441	5.0
-70.882312859	43.1405	-5.0
-90.5156659772	46.9208	-5.0
-73.9634592267	44.8831	-1.66666666667
-59.3791892374	44.93583	-20.5555555556
-71.60101165	29.9933	11.1111111111
-85.6019447952	38.50583	-0.555555555556
-70.0374550198	39.47806	-4.44444444444
-57.0606141004	41.07306	-5.55555555556
-91.9232096729	43.05	-1.66666666667
-57.6089085274	44.53444	-20.5555555556
-56.0226461247	41.39306	-7.22222222222
-94.6622620803	47.20778	-3.88888888889
-77.7964506879	32.78167	11.1111111111
-92.9329660038	32.81583	13.3333333333
-96.4462043348	39.10194	7.22222222222
-80.4773185613	47.64583	-4.44444444444
-60.6650880654	38.98333	0.0
-64.0368397617	32.48333	7.77777777778
-61.3923233384	34.7	3.33333333333
-69.0400353334	30.70444	10.5555555556
-64.9621991643	30.35028	8.88888888889
-71.4246492024	30.0494	10.5555555556
-93.1000144832	33.3	8.88888888889
-68.9897843328	30.50694	10.0
-94.1842666928	39.41667	4.44444444444
-77.3122830114	32.76667	11.6666666667
-77.1800548102	27.68333	16.1111111111
-60.519634664	36.95	1.66666666667
-60.6254203984	38.3	-2.77777777778
-93.3722140142	35.6875	6.66666666667
-64.790525435	30.23333	11.1111111111
-91.7777562715	32.81667	11.1111111111
-61.1146496693	34.68333	3.33333333333
-60.9956466682	34.9	3.33333333333
-92.9281186149	32.86667	12.7777777778
-95.1627331679	36.33333	10.5555555556
-70.264663483	32.55	7.22222222222
-69.2729718076	30.35	8.33333333333
-77.6031818807	27.5	14.4444444444
-64.5921870999	30.4	10.5555555556
-92.9149013483	32.56667	15.5555555556
-69.0349658055	30.71667	11.1111111111
-94.5016080289	34.11667	12.2222222222
-60.321296329	36.81667	-1.66666666667
-96.8272360771	37.40583	7.77777777778
-97.3180123869	48.35	-0.555555555556
-58.6836880981	40.77889	-6.11111111111
-61.3262132045	38.5	0.0
-90.9315179976	32.65	12.7777777778
-92.9810114821	32.7	15.0
-96.9643037337	37.72139	6.66666666667
-81.2288066458	31.92056	12.7777777778
-78.5009881217	41.62333	7.22222222222
-77.3005413819	41.9855	6.11111111111
-61.4328716276	37.70806	-1.66666666667
-64.1490119905	33.46167	6.11111111111
-88.8646104072	41.19611	2.22222222222
-75.1616369759	38.85	7.22222222222
-93.0995702053	33.21944	9.44444444444
-77.4317620244	35.3889	7.22222222222
-83.7578346234	48.09444	-9.44444444444
-97.5057435878	46.9733	-2.77777777778
-87.9399094879	31.42083	13.3333333333
-76.0818713159	41.3102	4.44444444444
-94.8190525009	48.4609	-10.0
-92.8324798698	44.02056	-2.22222222222
-93.2985749572	34.05611	10.5555555556
-63.6906282975	25.90694	16.1111111111
-66.8301020028	36.0236	2.77777777778
-69.7624232174	41.995	-7.77777777778
-57.3523935919	42.57	-13.8888888889
-60.4473522412	36.90333	1.66666666667
-57.0207639621	42.2706	-13.3333333333
-64.5258548271	28.54528	11.6666666667
-70.256944155	43.98444	-8.88888888889
-65.9102564059	40.07806	-8.33333333333
-73.3428189086	41.1077	-2.22222222222
-96.4863083461	39.49	8.33333333333
-71.9392975143	43.15611	-4.44444444444
-69.1539688066	37.75	-2.22222222222
-56.4658212341	42.19083	-10.0
-59.5997890672	38.30833	-2.77777777778
-94.5732240349	34.20083	13.3333333333
-78.1871930751	37.2839	7.77777777778
-68.7440669362	46.41667	-5.0
-65.6841507039	44.02194	-7.77777777778
-69.7225334114	47.46667	-6.11111111111
-87.6029564572	44.54444	-5.0
-92.0333509172	39.6013	-1.66666666667
-91.7087821321	46.14417	-0.555555555556
-72.612108748	29.56222	11.6666666667
-97.0114685897	47.90778	-1.66666666667
-70.4294667724	37.0563	0.0
-72.9367172007	34.175	7.22222222222
-58.2850280446	44.65	-17.2222222222
-63.5471265453	26.6847	12.2222222222
-66.881447831	33.875	5.55555555556
-94.2937732543	45.6983	-0.555555555556
-97.2724977058	45.5958	1.11111111111
-61.1329443973	42.6425	-14.4444444444
-82.1206627368	31.3825	11.1111111111
-88.417468531	36.92611	3.88888888889
-65.0481431316	26.91722	11.6666666667
-64.5976929721	40.47194	-8.88888888889
-60.6860246601	37.13194	-1.11111111111
-59.6848444788	39.8683	-4.44444444444
-80.6055799958	44.05111	3.33333333333
-88.8585888553	33.4277	14.4444444444
-71.1510216353	40.6675	-2.22222222222
-65.6004043253	27.91056	12.2222222222
-89.3086582053	42.9202	2.77777777778
-77.2296393939	26.16583	20.5555555556
-79.5618364078	44.3813	-0.555555555556
-63.6383621795	40.4846	-7.77777777778
-64.4758259655	39.2	-6.11111111111
-75.4223408171	46.90056	-5.0
-67.2705717773	45.5644	-13.8888888889
-93.6820264271	34.62944	7.77777777778
-63.5542111907	26.25	14.4444444444
-77.0361484478	36.73667	7.22222222222
-59.5103146775	40.08194	-5.55555555556
-69.1700500788	30.47806	10.5555555556
-73.927306115	31.05	10.0
-71.6594183229	36.7725	1.11111111111
-58.6162768647	41.6266	-9.44444444444
-75.7685522812	37.32778	5.55555555556
-70.2371103215	30.46361	7.77777777778
-95.7008647387	35.6697	7.22222222222
-89.1894409988	34.65167	6.11111111111
-94.5016080289	46.26667	0.0
-58.1442078267	42.42722	-16.1111111111
-92.4298530496	33.82806	12.7777777778
-76.3631230086	28.72472	12.2222222222
-66.1799965416	42.665	-6.66666666667
-82.9040753598	38.2901	6.11111111111
-87.867627065	39.60917	-2.77777777778
-92.9085069204	46.74389	-5.55555555556
-56.6712124804	41.7219	-8.88888888889
-77.4685260182	35.53417	8.33333333333
-69.7395032394	42.12083	-5.0
-55.7728984931	43.6497	-14.4444444444
-56.1134374809	41.90972	-9.44444444444
-69.6672208165	42.76111	-6.66666666667
-93.1703135227	33.95194	11.1111111111
-76.8505989685	32.68083	11.6666666667
-97.8638791527	43.23889	2.22222222222
-96.9903019226	40.1519	7.22222222222
-97.0260028229	40.5175	4.44444444444
-60.2684113953	40.36667	-6.11111111111
-96.1061889602	44.2558	-4.44444444444
-62.5018835195	35.8923	2.77777777778
-93.5081471756	42.59056	-0.555555555556
-70.6822291466	42.1927	-6.11111111111
-70.9910816019	45.6314	-7.22222222222
-61.342238942	37.505	-0.555555555556
-85.4597996772	39.52778	-4.44444444444
-86.0462226658	43.06417	2.77777777778
-76.9920776697	28.08361	13.8888888889
-86.5174824834	41.5944	2.22222222222
-59.8281002914	43.23389	-18.8888888889
-67.5628510814	34.34778	4.44444444444
-92.7555642634	33.0375	10.0
-95.0208022554	39.4838	5.0
-96.9592342058	47.49333	-0.555555555556
-63.4477193718	37.3169	0.0
-61.6250694078	43.1167	-12.2222222222
-82.9120088932	33.3075	8.88888888889
-86.5242180533	35.6575	-2.22222222222
-78.3905850709	38.87611	8.33333333333
-61.4594965657	39.645	-5.55555555556
-73.3785198089	43.9041	-2.77777777778
-64.8606023355	26.53611	13.8888888889
-82.9071853048	36.74139	5.55555555556
-73.8570070755	35.25778	5.55555555556
-76.14957609	36.03944	7.22222222222
-75.4322577338	44.54833	-1.66666666667
-61.7967193365	35.855	1.11111111111
-85.0474780792	41.8	3.88888888889
-88.7004259334	43.83389	1.11111111111
-61.4319910054	39.73333	-4.44444444444
-96.3884640787	38.5069	7.77777777778
-86.9795156018	32.85472	12.7777777778
-84.1659752493	35.61694	1.11111111111
-92.9676038107	32.7336	13.8888888889
-78.1325310299	29.5443	9.44444444444
-64.4282247651	32.13	8.33333333333
-95.0774476839	34.4258	10.5555555556
-69.6965352225	43.76944	-8.33333333333
-68.4793249266	41.7072	-10.0
-95.7112497339	35.23722	10.0
-59.9063328643	38.34056	-2.22222222222
-96.1748933595	37.8891	6.66666666667
-68.0214013786	38.1811	-1.66666666667
-88.7846165899	33.62278	13.3333333333
-92.8060294694	32.57222	12.2222222222
-97.0380617937	47.4444	-1.11111111111
-60.9804460182	40.82056	-6.66666666667
-71.7414034571	38.92861	-1.11111111111
-64.4548893708	28.77972	11.1111111111
-93.0773166441	47.68306	-2.22222222222
-97.0784434787	37.6197	8.88888888889
-74.0910304438	37.2397	4.44444444444
-75.8893165267	29.62222	11.1111111111
-97.6941650061	47.238	-1.66666666667
-84.8640547869	44.7694	2.77777777778
-74.4359011408	32.4472	10.5555555556
-97.1633322861	41.7806	-1.66666666667
-96.7288126617	37.3591	8.33333333333
-86.7763298778	34.51833	2.77777777778
-79.7280439326	31.35167	10.5555555556
-88.8312975004	40.7781	2.77777777778
-97.5833335445	44.905	2.22222222222
-58.8721095164	44.38528	-22.7777777778
-77.4709536794	38.8	7.77777777778
-96.4636105071	38.69556	7.22222222222
-93.9738059186	34.01583	12.2222222222
-59.2392496417	40.62389	-6.66666666667
-95.5582991434	34.8994	11.1111111111
-93.5096942146	33.68	13.3333333333
-80.0894639803	32.69333	11.6666666667
-96.4781923415	36.6636	8.33333333333
-91.1778938774	44.17083	-7.22222222222
-81.7045251092	41.0993	7.22222222222
-97.4722720104	45.77278	-0.555555555556
-81.4090723918	37.28333	4.44444444444
-65.5517717656	27.7629	13.8888888889
-71.1510216353	39.8447	-1.11111111111
-78.1395918746	33.9786	9.44444444444
-75.5285628958	43.16444	-0.555555555556
-72.7798077771	35.21194	5.0
-65.4981490133	27.40139	11.6666666667
-78.1230901252	29.3389	9.44444444444
-64.571663049	31.1522	10.5555555556
-74.6159130137	45.5433	-1.66666666667
-75.3077171265	39.7736	3.88888888889
-71.6981974341	38.7525	0.555555555556
-73.8259393587	44.93194	-2.22222222222
-97.4318823918	38.5038	6.66666666667
-71.9221055474	38.65722	0.0
-76.4626809193	42.3913	2.77777777778
-77.0261997969	36.1624	8.33333333333
-97.871320807	42.6003	-4.44444444444
-60.3772039389	43.1111	-15.0
-82.7767262816	37.26222	7.77777777778
-56.3448348497	41.87556	-9.44444444444
-82.1938337154	35.18222	8.88888888889
-69.5105255983	33.2119	6.66666666667
-85.1014737076	33.23667	8.88888888889
-66.226272842	41.56306	-5.55555555556
-58.7568511431	40.85	-5.55555555556
-60.9883795516	39.91806	-5.55555555556
-97.2461663084	47.2675	0.0
-76.6302212777	33.18028	9.44444444444
-66.9219961202	30.39306	8.33333333333
-63.8118368208	25.6475	14.4444444444
-68.2380820429	31.86056	7.22222222222
-66.4841126775	41.58861	-6.11111111111
-75.865285854	39.0725	6.66666666667
-82.6344145594	42.0613	5.0
-65.4836227136	27.9619	12.7777777778
-92.8939012854	38.0511	0.0
-76.3029630248	41.76361	2.22222222222
-65.3758059947	36.4731	0.0
-76.3739205476	32.71	10.5555555556
-92.1554797304	33.62667	10.5555555556
-97.1135017628	45.55111	1.66666666667
-59.3553886372	40.27694	-5.0
-76.0724304112	36.1994	8.88888888889
-70.427007377	34.2622	5.55555555556
-88.0266785427	32.1313	13.8888888889
-67.8971622455	44.74083	-8.33333333333
-95.1981960622	38.8983	3.33333333333
-72.2171933223	32.35	8.88888888889
-90.8285962687	42.48194	2.77777777778
-74.5810848021	33.4536	9.44444444444
-75.6878920471	32.35417	11.1111111111
-66.630414967	35.8181	2.22222222222
-97.3988868264	45.24861	1.11111111111
-69.7093161448	42.41667	-7.22222222222
-98.8161253	47.9375	-1.11111111111
-72.3474302066	39.93694	-1.11111111111
-97.7417900072	39.12583	3.88888888889
-72.9111553561	36.87806	1.11111111111
-75.8335596539	30.74389	12.2222222222
-56.5528679626	41.53333	-8.33333333333
-64.3072383807	34.98694	3.33333333333
-59.3758888875	39.94917	-4.44444444444
-96.7553899986	38.3775	5.55555555556
-76.8999772804	28.8614	11.1111111111
-86.8823298176	40.44278	-5.55555555556
-91.3909965181	36.21167	8.88888888889
-72.8047111384	38.13111	1.66666666667
-66.0678243128	30.7825	9.44444444444
-94.0037788078	34.20972	11.1111111111
-67.3149281626	34.12306	3.88888888889
-69.0263658553	41.4525	-8.33333333333
-63.660814079	27.653	10.0
-57.5322229935	43.34361	-16.6666666667
-65.4218998238	40.02278	-10.0
-79.7716783663	42.8783	7.22222222222
-97.3105151978	45.62083	1.11111111111
-59.8750112745	37.9372	-2.22222222222
-93.7835677212	34.7411	4.44444444444
-76.9845804806	37.16806	8.33333333333
-93.463370313	40.9017	3.33333333333
-85.6431515677	43.96583	1.11111111111
-56.9618892107	41.34972	-7.77777777778
-96.6214005529	36.93583	-2.22222222222
-74.8132199895	36.28333	4.44444444444
-66.2714463812	42.23333	-5.55555555556
-95.6330330281	46.5683	-4.44444444444
-64.0029001058	41.25444	-9.44444444444
-64.9694662809	39.94444	-7.22222222222
