Extraction [ img/SOLs2.png ] effectuee 2026-04-16 16:42:02.546011
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
325, 479.12999999999994, 20.603902, 0.38, 2.68, 165.94
326, 478.52639999999997, 19.744099999999992, 0.8, 0.78, 167.08
327, 477.92279999999994, 19.841427999999993, 0.92, 0.64, 168.34
328, 477.3191999999999, 20.038218000000008, 1.42, 0.34, 170.3
329, 476.71559999999994, 20.124428, 1.52, 0.3, 171.0
330, 476.11199999999997, 20.342691999999996, 1.28, 0.46, 172.72
331, 475.50839999999994, 20.212439999999997, 1.2, 0.24, 172.92
332, 474.9047999999999, 20.339584, 0.76, 0.3, 174.88
333, 474.30119999999994, 20.360932, 0.68, 0.28, 175.38
334, 473.69759999999997, 20.566811999999995, 0.68, 0.32, 176.98
335, 473.09399999999994, 20.69172399999999, 0.76, 0.36, 177.66
336, 472.4903999999999, 20.796379999999996, 0.8, 0.18, 179.4
337, 471.88679999999994, 21.063128000000003, 1.12, 0.32, 180.18
338, 471.28319999999997, 21.104086, 0.54, 0.32, 182.06
339, 470.67959999999994, 21.247454, 0.66, 0.34, 182.9
340, 470.0759999999999, 21.543922000000002, 0.78, 0.38, 184.98
341, 469.47239999999994, 21.739639999999998, 1.0, 0.38, 186.12
342, 468.86879999999996, 22.02278999999999, 0.9, 0.42, 188.66
343, 468.26519999999994, 22.241864, 1.16, 0.42, 189.9
344, 467.6615999999999, 22.469953999999998, 1.06, 0.44, 192.06
345, 467.05799999999994, 22.533545999999998, 1.14, 0.36, 192.82
346, 466.45439999999996, 22.638052000000005, 1.08, 0.32, 194.1
347, 465.85079999999994, 22.752120000000005, 1.2, 0.36, 194.58
348, 465.2471999999999, 22.860938, 1.22, 0.24, 196.1
349, 464.64359999999994, 23.141648000000004, 1.52, 0.48, 196.54
350, 464.03999999999996, 23.440272, 1.68, 0.48, 198.74
351, 463.43639999999994, 23.464490000000005, 1.7, 0.48, 198.9
352, 462.8327999999999, 23.352684, 1.56, 0.12, 200.14
353, 462.22919999999993, 23.458833999999996, 1.66, 0.18, 200.5
354, 461.62559999999996, 23.692048, 1.52, 0.4, 201.78
355, 461.02199999999993, 23.598773999999995, 1.46, 0.26, 201.84
356, 460.4183999999999, 23.556555999999997, 1.44, 0.14, 202.14
357, 459.81479999999993, 23.717277999999997, 1.62, 0.26, 202.46
358, 459.21119999999996, 23.855029999999996, 1.5, 0.28, 203.88
359, 458.60759999999993, 23.886427999999995, 1.52, 0.3, 204.0
360, 458.0039999999999, 23.87329199999999, 1.28, 0.26, 204.72
361, 457.40039999999993, 23.863831999999984, 1.28, 0.24, 204.74
362, 456.79679999999996, 24.261591999999997, 1.48, 0.54, 206.16
363, 456.19319999999993, 24.115504000000005, 1.36, 0.36, 206.12
364, 455.5895999999999, 24.200544000000004, 1.36, 0.4, 206.66
365, 454.98599999999993, 24.219123999999997, 1.36, 0.42, 206.72
366, 454.38239999999996, 24.130374000000003, 1.06, 0.34, 207.14
367, 453.77879999999993, 24.209504000000003, 1.16, 0.42, 207.16
368, 453.1751999999999, 24.20022600000001, 1.14, 0.36, 207.44
369, 452.57159999999993, 24.175452000000003, 1.08, 0.36, 207.38
370, 451.96799999999996, 24.534522000000006, 1.58, 0.62, 207.88
371, 451.36439999999993, 24.359440000000014, 1.4, 0.46, 207.64
372, 450.7607999999999, 24.281546000000013, 1.34, 0.42, 207.32
373, 450.15719999999993, 24.307124000000012, 1.36, 0.5, 207.08
374, 449.55359999999996, 24.213486000000007, 1.34, 0.44, 206.62
375, 448.94999999999993, 24.16471000000001, 1.3, 0.42, 206.4
376, 448.3463999999999, 24.043064000000005, 1.16, 0.42, 205.7
377, 447.74279999999993, 24.027784, 1.16, 0.46, 205.36
378, 447.13919999999996, 23.753212000000005, 1.08, 0.2, 204.5
379, 446.53559999999993, 23.962470000000003, 1.3, 0.46, 204.42
380, 445.9319999999999, 23.78228599999999, 1.54, 0.26, 203.24
381, 445.32839999999993, 23.72472999999999, 1.5, 0.26, 202.84
382, 444.72479999999996, 23.634801999999986, 1.78, 0.24, 201.42
383, 444.12119999999993, 23.46025000000001, 1.5, 0.26, 200.52
384, 443.51759999999996, 23.350810000000003, 1.5, 0.26, 199.56
385, 442.914, 23.265438000000003, 1.42, 0.4, 198.3
386, 442.31039999999996, 23.104388, 1.52, 0.3, 197.14
387, 441.70679999999993, 22.844025999999996, 1.34, 0.22, 195.74
388, 441.10319999999996, 22.629579999999997, 1.2, 0.26, 194.02
389, 440.4996, 22.41608600000001, 0.94, 0.32, 192.52
390, 439.89599999999996, 22.255252000000006, 1.08, 0.2, 191.36
391, 439.29239999999993, 22.115043999999994, 0.96, 0.5, 188.9
392, 438.68879999999996, 21.81822799999999, 0.92, 0.24, 187.74
393, 438.0852, 21.471814000000013, 0.66, 0.26, 185.28
394, 437.48159999999996, 21.427915999999996, 0.84, 0.28, 184.32
395, 436.87799999999993, 21.135368, 0.52, 0.5, 181.46
396, 436.27439999999996, 21.038502000000005, 0.98, 0.26, 180.64
397, 435.6708, 20.734498, 0.82, 0.48, 177.26
398, 435.06719999999996, 20.44963799999999, 0.82, 0.22, 176.1
399, 434.46359999999993, 20.143989999999995, 0.5, 0.34, 173.64
400, 433.85999999999996, 20.041673999999997, 0.66, 0.36, 172.22
401, 433.2564, 19.627474, 0.46, 0.3, 169.42
402, 432.65279999999996, 19.606176, 1.24, 0.22, 167.6
403, 432.0491999999999, 19.375448, 1.12, 0.56, 164.14
404, 431.44559999999996, 19.052046000000008, 1.34, 0.2, 162.58
405, 430.842, 18.423545999999998, 0.74, 0.2, 158.64
406, 430.23839999999996, 17.96275999999999, 0.6, 0.1, 155.48
407, 429.6347999999999, 17.830082000000008, 0.58, 0.56, 152.0
408, 429.03119999999996, 17.697580000000013, 1.6, 0.18, 150.12
409, 428.4276, 17.442466000000007, 1.34, 0.34, 147.74
410, 427.82399999999996, 17.307118, 1.42, 0.36, 146.24
411, 427.2203999999999, 16.861667999999995, 1.12, 0.22, 143.84
412, 426.61679999999996, 16.875308000000004, 1.92, 0.1, 142.48
